"Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"North West","North East","Background Urban","1989","Fall","06","19","03",52.6517860829418,-0.845002323734694,187.78760577606,281.715417265657,2.08172602050622,77.8205286918246,-0.000393083359189981,120.167559714632,2960902.67202415,0.159082066945698,76.294845084571,17.7372391915693,13.817584688172,1.44286450220256,36.4722510311235,18.6382639054801
"Yorkshire and The Humber","Bristol Urban Area","Background Urban","1983","Spring","09","06","17",52.218107228829,-2.91023710845391,99.3735681472894,285.732181813685,3.38834708398026,285.305751247467,0.000464417212201826,2003.09202669723,6086902.71603126,0.183842353051025,76.3758446890966,17.7340782301972,13.8318976141051,1.4400861361506,36.4905711555204,18.6440404508821
"East Midlands","North East","Traffic Urban","1993","Fall","11","25","06",51.6793868439008,-3.23806587162513,52.9965022340504,272.926170544042,1.89329224333296,205.738835922877,7.07484464894022e-05,15.332981184502,30477.5577802792,0.247807325102632,76.346796882752,17.742529322904,13.790467058314,1.4417751862658,36.4702843444286,18.6370773138781
"Greater London Authority","South West","Background Urban","1992","Summer","01","05","02",51.7845738273423,-1.26615236120785,-24.6204750214554,277.212935685112,2.80498301653859,228.514528570179,-0.00548086387039168,419.895659603697,2901722.97510925,0.193830295511636,76.4187160018637,17.7693178583191,13.8209520776152,1.44245897764952,36.4925848856653,18.6495488884335
"East of England","Greater London Urban Area","Background Urban","1981","Fall","10","07","02",54.41295907347,-1.74354695993644,90.5783844948399,277.175382409602,8.55970952162646,249.182065428047,0.00398940084310827,675.554444750011,813949.353087283,0.16396577272847,76.3085801021092,17.7505083353952,13.8104399030384,1.4413235026272,36.4590616474431,18.6418295225337
"East of England","Greater Manchester Urban Area","Background Urban","1988","Spring","09","23","17",52.9495105112268,-2.65721906983908,104.956224135771,285.90895716397,16.7130543106128,247.575572359906,0.00149062745774069,1912.40032693975,2044478.1732765,0.246586800632382,53.7032729678946,17.7501156381891,13.8151012330229,1.44047429620299,36.4846761594528,18.6432027316226
"Greater London Authority","South East","Background Urban","1985","Spring","04","05","07",52.2735801318024,0.092455063508738,7.47591741284015,277.485234584577,4.86516199592024,193.722896413961,-0.00048767517919147,608.560917524714,183375.461926932,0.184802965109431,76.3334417377543,17.7568204738469,13.8046249601674,1.44202523483325,36.5081786865271,18.6407682370741
"South East","Kingston upon Hull","Traffic Urban","1986","Winter","05","15","00",53.5471108529179,-1.26140426224684,-22.697975908996,281.034275376013,5.92179345559793,255.139164295304,-0.00135224876855575,588.066201221202,10814441.9601123,0.190935230487593,290.817544655598,20.3371809474359,18.8238692153839,0.9423568586292,35.2573395565259,18.6430525169686
"South East","North West & Merseyside","Traffic Urban","1982","Summer","10","09","23",51.8024370328268,-1.20470354545054,-50.5882954699351,283.267249072198,4.45955610066672,311.583820885543,-1.68461457726752e-05,483.379430552546,4151927.74106793,0.19013425967545,76.3595805896081,17.7483098894709,13.8144996682128,1.44094924833099,36.4719617149084,18.6444710624296
"Greater London Authority","Eastern","Background Rural","1988","Spring","06","28","03",52.6067108126317,-0.427344757571448,-12.2008401967118,284.835890673938,4.18209751677558,173.083401916864,0.000101359546079901,283.733003900042,3759780.45312439,0.14779864666607,103.897166556777,59.5075023347841,20.3542574590714,1.44232732523114,36.4742925186756,16.865961559911
"North West","Greater London Urban Area","Traffic Urban","1998","Winter","04","28","16",54.1439419860873,-0.666117657252138,151.599545873392,285.177397466311,4.10032205164908,142.714780317124,-0.000550992088466513,2167.56045791161,5102316.30211094,0.213607044997335,14.0364826741164,21.0046110888915,16.4730828034449,1.22520878919128,14.7225748870932,18.6416123379999
"North West","South West","Background Urban","1998","Fall","01","27","19",52.0526093230373,-1.58162628656215,100.814489638283,276.481649281287,3.19601852706598,-87.3919055350378,-0.00453089863348575,202.435786471697,6454699.43047862,0.200328498821287,59.0203729232551,59.3061189615157,4.09906795468831,0.290340576387864,45.9534465801078,18.6415444794369
"East of England","Greater Manchester Urban Area","Background Urban","1981","Summer","12","06","18",51.5043255929742,-2.56829162288959,-16.7274362786624,270.245905386714,-5.20826589459458,305.04118004963,-0.00390761358719081,-443.675803418859,3471788.92576889,0.164697608192113,76.3164395615891,17.7437996347152,13.8111511797818,1.4415121604817,36.4617781754673,18.6418295527235
"Greater London Authority","South West","Background Suburban","1983","Spring","08","24","21",51.7991510600872,0.265964825801104,-71.8568932169813,291.31115098282,5.45490593368106,40.4886676459591,0.000644634584928392,619.718301460632,10661953.1839778,0.107687390393756,72.4435814041424,27.1118533731644,-1.27355291289392,1.19617275515136,34.3135880781216,18.639724783007
"South East","Greater London Urban Area","Background Urban","1998","Winter","04","23","20",51.2085876615968,-3.27336705580567,-173.118855060321,279.468923481793,4.45127599165504,209.850936010501,0.000535745818147971,1192.06333928889,9088266.60823373,0.197625794539759,35.4780562748487,67.7976809266491,6.88277701444802,-0.483556206688072,36.5715129468704,17.9473123982373
"South West","Leicester Urban Area","Background Urban","1981","Fall","12","23","12",52.7404676569636,0.50719366247136,-17.5085575031495,275.80002259274,4.4228287107477,73.3137546825921,0.00397484940745326,242.919229624922,-1153669.67176221,0.198485528667059,76.4155623889834,17.7226041268078,13.7899413902581,1.44295885917655,36.4700083199621,18.6369421863807
"North West","Greater Manchester Urban Area","Traffic Urban","1996","Winter","11","18","05",52.8288451407909,-1.84226996204785,101.635378691604,280.140968234887,6.04088173275065,384.01075878424,-0.000371856388400844,681.877092467283,68298.8428131519,0.274777369530515,76.2914463552525,17.726154485845,13.8280195794814,1.36672495043585,36.8968204208476,18.6383353519462
"West Midlands","Greater Manchester Urban Area","Background Urban","1995","Fall","07","04","00",53.4491505024247,1.35869443326837,-39.2991085094074,292.113531657257,4.65594403282708,305.250163232603,0.00117965999330571,378.121283390481,3275016.79767735,0.174404301029136,72.3394856920842,17.7271863011713,13.557396526047,0.96087980934634,34.7596332398922,18.6385342829117
"Yorkshire and The Humber","South East","Background Urban","1993","Spring","02","17","10",54.5610354837891,-1.43091158830287,87.0991446178299,273.784746846187,6.58140126597558,312.285381973723,-0.000170430271002075,882.022889456522,1419671.00864133,0.266638165953171,76.3100591979189,17.739504684361,13.8322013936899,1.44213932150079,36.4621531891559,18.6395451815733
"Greater London Authority","Reading/Wokingham Urban Area","Background Urban","1983","Winter","02","20","19",54.0950266304251,-1.8550074726246,207.328810005216,274.489986693031,4.2211011926299,68.4140759428598,-0.00145352250070806,583.871812669432,4727149.3010577,0.275140348397821,76.4022672342342,17.7290096469036,13.7910676896046,1.44221757720951,36.4697718042835,18.6378572000558
"South East","South West","Industrial Urban","1999","Winter","03","11","15",50.9735443541717,-1.13000993635545,-120.825061336612,281.768782294792,6.47876587340179,100.05978718369,-0.000493615943359456,1539.6498669274,6622715.61341762,0.18618822753326,65.8025424738659,65.3660196287263,17.2766049292379,1.10908798420765,31.8835876177299,22.3771819505667
"East Midlands","Tyneside","Background Urban","1986","Winter","09","19","22",54.7929655659974,0.43085243152602,51.2902554859405,282.053031603259,3.76439358334932,336.383065661941,0.00237933720881341,308.064618333802,6708398.79042711,0.150945922291172,76.2815945282072,17.7681901872948,13.7860822200943,1.44378946421614,36.4974830599145,18.6442387216296
"West Midlands","Sheffield Urban Area","Traffic Urban","1999","Summer","09","10","20",52.6072139625744,-3.39431672010815,-20.7879020979351,289.958512690508,6.51761417726583,100.256635030259,0.000610796143976605,831.565037011952,9547302.34112935,0.144974872147216,69.8856459137263,9.44921374552424,14.6277078708412,0.933528154329242,8.59077690888036,18.6432457002207
"East Midlands","West Midlands Urban Area","Background Urban","1994","Winter","10","05","16",51.98909802529,-1.55719999145,142.059204177766,287.021450186389,3.37175568094741,278.336898004123,0.000335394918151387,553.735822522869,2694302.53051251,0.136986829779141,49.3951928438462,32.6782477318578,21.8175465231858,1.30934691181416,37.2240058125507,18.6432552501439
"North East","West Midlands Urban Area","Background Rural","1994","Fall","08","25","16",54.6243498126956,-0.820046690084014,61.7996568423222,287.126541182796,5.07519278165845,232.323075645702,0.00099771505316434,407.062501563352,1051880.36248157,0.246504488209587,44.3707274972087,11.7925036045831,11.7816713862444,0.945906428875935,35.376910420344,18.7084819038362
"Yorkshire and The Humber","Bristol Urban Area","Traffic Urban","1993","Fall","08","09","22",52.9475370253386,-0.9996284895998,91.2183462526184,284.483484114613,4.76844018757283,247.585917212708,-0.0013398200883548,492.630564367416,4932293.94553368,0.210309711116223,76.3498184646342,17.7642856494504,13.8222963028876,1.36727130236407,37.7768331940493,18.6377077123871
"North West","Birkenhead Urban Area","Traffic Urban","2000","Summer","03","29","20",54.4776260212046,-1.03855586742632,76.2251338879377,276.640196594461,5.84163534186674,60.7131514727571,0.000225192778061234,619.779900762359,6426768.87510286,0.229793894328306,74.3241391738328,19.6244968332144,6.6621405189009,2.10466074448854,45.4852146151094,18.6345728020623
"Greater London Authority","Bournemouth Urban Area","Industrial Urban","1989","Winter","03","02","12",52.3923771015202,-1.5759705218117,80.8137709364334,283.745619793305,9.94414984925867,212.3626094542,-0.00172640536755124,1555.26711017026,6288055.68050709,0.163173477850697,76.3548223684343,17.7685369131431,16.0252097260922,1.43870258080517,36.5035273301942,18.6498539221154
"North West","Eastern","Background Urban","1988","Summer","04","13","18",51.5843248922426,-2.57552237057604,89.1287737222265,286.103354231743,4.52581779394438,162.967282931998,0.000314925789413579,1218.82007229864,4537115.27836571,0.220971596547013,76.3741139267753,17.7560683083763,13.8075094701021,1.44269979841595,36.4776207077653,18.6419572763588
"East of England","Yorkshire & Humberside","Traffic Urban","1998","Fall","01","17","19",50.1330435267157,2.32009833655984,-20.5238902580646,277.622101296598,6.49752809736326,302.248278130355,-0.001805559809768,447.140585095341,2080684.56776563,0.201442857105152,76.3019189609472,17.7568679884987,13.8065880435849,1.44192968290799,35.1310250664639,18.6480683913078
"Greater London Authority","West Yorkshire Urban Area","Background Rural","1986","Fall","09","06","07",53.7678679288599,-2.95602122836693,169.342784914013,285.827497254817,5.81507290764514,284.971289475906,0.000863086330379719,628.096966638262,64210.5457583536,0.12125832184417,83.0752780591014,14.540465910333,11.78959871386,0.757024470271759,41.7850656074293,17.3053542678692
"Greater London Authority","Teesside Urban Area","Background Urban","1998","Fall","05","25","18",51.3998134955425,0.0230923096041089,190.185995917732,286.207954498818,3.55024834565786,291.397793893016,0.000988901039370239,1222.118977556,2315637.81020939,0.153496423519038,65.1065842215134,-6.71649975829977,21.0586420888385,1.28136632796228,33.5821528411826,16.3244447062374
"West Midlands","East Midlands","Traffic Urban","1991","Summer","10","10","14",53.4675863661427,-2.53573114317927,48.6740009081251,281.834468142291,3.17640257068784,138.332718056494,-0.00272934659894313,843.007945772871,8153376.78451644,0.146635353058903,76.3689087101189,17.7589289807002,13.8063202874133,1.44193549772433,36.4758634671175,18.6340927541727
"North West","West Midlands Urban Area","Traffic Urban","1991","Spring","07","09","22",52.5844319804863,-3.62583394159873,46.0889872987768,291.382171981526,9.55578010007907,219.01514920668,0.00249447587739744,797.898413720595,6596598.40944655,0.178782513166196,76.3739166018172,17.7545564960867,13.7818051375987,1.4413145342956,36.4672458086499,18.6408617284536
"East of England","Yorkshire & Humberside","Background Urban","1985","Winter","05","17","01",52.9987535747389,-0.996017435615112,-93.6834367577477,282.463267648998,2.0736872815239,51.5572494875425,0.000551943207535181,53.9086580768753,4228908.97507351,0.19395241642682,76.3429863444379,17.752946230513,13.8121988326848,1.44145580949027,36.4558924537889,18.6363467643811
"East Midlands","Yorkshire & Humberside","Traffic Urban","1999","Spring","06","11","17",53.9321369663884,1.39967957089446,75.2974519299465,282.578281295225,3.42994973377871,352.978405411825,1.3938010258608e-05,739.023000315276,5170422.44947112,0.105153866793567,76.2520973592376,17.7445420336722,13.7862197405878,1.44251037162746,35.3517673163851,18.6540188222952
"Greater London Authority","The Potteries","Background Rural","1998","Summer","12","29","17",51.8731635591941,-0.410664515914303,-128.42774180494,283.979796017033,10.9931746426462,184.730641531144,-0.0063941080184726,1342.69857207989,5023020.34362317,0.195460178920274,42.6966909800006,31.0190226994217,8.7462107183077,1.49679470025925,39.6412808858593,19.186518183262
"East of England","South West","Background Urban","1993","Spring","11","13","14",51.9011141069109,-3.18388803176282,44.2519784325033,276.715645793271,4.02768180459729,179.473411738596,-0.00308680308594219,724.80372086355,4787581.40596389,0.134491632002869,76.4193865970229,17.7671195502035,13.790856107972,1.44161878410386,36.4623391870652,18.6343294850754
"West Midlands","Greater London Urban Area","Industrial Urban","1982","Winter","07","21","20",52.1711557341829,-1.98598199186006,-64.0398933794512,289.413969323933,3.83398840922975,48.9237500615577,0.00251508799528118,949.402295089363,4067118.39905124,0.19897215071846,76.2687132222909,17.7353463062465,13.7984253248985,1.47463327529424,36.4851928302378,18.4808280800732
"Yorkshire and The Humber","West Midlands Urban Area","Background Urban","2000","Summer","10","19","08",53.6897007401735,-2.09832896723832,-6.50176037795187,281.444859744688,3.85394727504861,225.236807934495,0.00370055581848604,462.422034235631,-314881.807817922,0.178081646627313,44.63771293297,25.3950927332144,17.2831873991695,0.50048336779235,24.7078161273783,18.6464756023048
"Greater London Authority","Brighton/Worthing/Littlehampton","Traffic Urban","1999","Fall","07","24","05",51.8855396548664,-2.58135203128359,47.6328461846943,288.599432449093,4.25701742347987,256.980049651561,4.47040798226003e-05,421.727292040513,68908.2312389895,0.113967437102147,-210.864525554033,17.7523299815357,13.8246061527784,-0.185803468693135,36.4734340301485,18.0613117135309
"West Midlands","Liverpool Urban Area","Background Urban","1988","Spring","01","26","04",52.2372608378969,0.0767614955393749,105.675218238478,282.15488554347,4.61994797537938,394.207228512443,0.00115275181762251,498.67648067464,-19.4728369750956,0.14760494801701,76.3644410448125,17.7055631799409,13.8020390512863,1.4412350011455,36.5001311103098,18.6373159928051
"East Midlands","Greater London Urban Area","Background Rural","2000","Fall","02","11","01",53.3794023291731,1.85119876616319,179.510739847795,282.954707223619,9.68156445673485,258.205574022424,0.00288141090357403,603.01190620923,4839.31911205524,0.124006015833673,84.7150550818619,23.4962084496534,24.3980149750378,1.67237665600685,35.6293327116022,18.6417780642319
"South East","West Midlands Urban Area","Background Urban","1993","Summer","06","31","15",53.3587425267366,-2.958381659815,25.4793370565483,292.384731648448,-0.118210946067452,43.3347555438558,0.00144291629609009,1420.03997566682,6418159.60097414,0.171421806906327,38.310503097713,42.7509329609126,17.6909277793345,1.03638720648262,51.8828748154457,18.6378571440433
"East Midlands","North West & Merseyside","Background Urban","1998","Fall","08","05","23",53.3799641739916,-0.174460099062783,43.4754201431438,287.308090825882,6.18005018157838,265.850786444319,0.0016181778028442,766.634929039431,4506504.99769386,0.201783232900906,76.3953926153815,17.6979374553998,13.8448521516095,1.44236734570471,36.488966170935,18.6382443335032
"South West","South East","Traffic Urban","1986","Summer","02","21","20",52.5011754619071,-2.48509097565236,41.9406906538515,269.340665114556,2.02298809416545,130.193161285521,0.000349615448278134,-32.0048218871567,2698066.11288425,0.260351469514651,76.3324616152799,17.7460086650182,13.8114648160576,1.44341679162567,36.4853215217017,18.6359996141377
"Yorkshire and The Humber","Greater London Urban Area","Traffic Urban","1992","Spring","12","19","04",53.3397830676883,0.158353565659472,19.9276852122147,275.483019564582,1.60403540785898,298.202447383772,-0.00029809631492185,114.159227789879,23.4064607252675,0.195159401027444,66.5315640968682,17.7349194218359,17.865892121918,1.45314849988553,36.5791567339583,18.6417627149465
"East of England","Greater London Urban Area","Background Urban","1999","Fall","09","16","15",52.7796391679368,-0.910534705928061,35.4899868105025,294.776813587982,12.5653542267782,191.323517118362,0.00240321904667865,858.174733186199,2327583.98585491,0.108572474241649,38.5737769818246,26.7583431002141,25.7245226655752,0.856723973399317,26.3835147301951,18.6378812215777
"East Midlands","Greater London Urban Area","Traffic Urban","1988","Summer","09","04","22",51.6998168730644,-1.5269220762182,121.473911823474,284.841155549882,3.94860390685768,232.471219837335,0.00148344477016888,442.506043912936,3127951.40980266,0.148086075680022,76.3452726849728,17.7560388384535,13.8140162755666,1.44154187446806,36.478320569846,18.6490649942025
"Greater London Authority","Greater London Urban Area","Background Urban","1986","Winter","07","22","18",54.5641172153318,-0.311741146187822,209.344839598177,288.965419817331,6.84842349349422,336.212663597191,0.000270659010260648,1176.53351522698,6207449.18347983,0.127635154974567,76.3508467392472,17.756888342816,13.801305883908,1.4415926769139,36.4757779107932,18.6420665207152
"Greater London Authority","Eastern","Industrial Urban","1993","Spring","12","11","12",50.254038384321,1.52386433466547,193.521018796195,280.161414065201,12.2775777387394,272.835074917499,-0.00275229339493699,974.50494687012,2924810.17090258,0.207802138783116,76.269748661262,17.6975887348084,13.8290502714062,1.44080769342886,36.4686886103424,18.6380469718421
"Greater London Authority","Greater Manchester Urban Area","Background Urban","1996","Winter","12","10","07",53.437228820321,0.547097606126833,51.7487683186597,272.018224940327,0.028806023285272,33.9249676561638,-0.00559556509930498,-166.743759071748,97233.4257671798,0.261244243964418,61.9917891831503,18.6641023172782,15.8452375163035,0.59897489982065,20.2458446751588,18.6409930018838
"East of England","Greater London Urban Area","Traffic Urban","1995","Winter","03","22","15",52.8450703370188,-1.42092576626891,110.710320895385,283.146975837525,6.64787475611252,208.192585206739,0.00151751866174674,1049.1687030977,1931121.46818577,0.192632396937815,84.2928753973457,17.7497950164682,16.7506939536307,1.76416546514553,36.6290532682671,18.6405431257706
"East of England","North West & Merseyside","Background Urban","1986","Fall","11","08","21",52.4702971808284,-0.256280233382078,12.2022003384088,283.284979200363,11.7595182981773,261.83356392802,-0.00476538401875973,1233.38512061747,4711546.53649806,0.14608493930706,76.3505325364295,17.7407881973293,13.7905150276555,1.44186981721448,36.4723348189926,18.6361560087106
"North West","West Midlands Urban Area","Traffic Urban","1999","Winter","11","01","18",51.7249847486225,-2.51892121315087,-65.620949525873,281.000371840058,5.98642229192833,210.204634335616,-0.00167614393429592,707.505688825631,4419728.21629502,0.276017249061506,76.1916236812297,17.7165916255761,13.815330737291,1.3896313186226,36.6531795552781,18.6451499454241
"West Midlands","South West","Traffic Urban","1995","Spring","03","24","20",52.1373458478205,-0.65413204444634,105.068404157597,277.219394486365,2.18902752415025,273.533618911446,-0.000844540192720291,341.914516616724,3835378.39785483,0.202862812966569,76.4271153715351,17.787709894524,13.8317198113703,1.44145911743254,36.4679173239985,18.6361160607769
"Yorkshire and The Humber","Greater London Urban Area","Background Urban","1984","Summer","05","31","01",54.565628381851,-0.00528336293883847,92.3503825545268,280.218211308676,1.87237181349308,157.333271648448,0.000276743364069888,64.4728778421209,6640020.67474165,0.240341177897839,76.314899600108,17.7468593564484,13.8183126035768,1.4551579788505,36.4818291059012,18.639115487653
"West Midlands","Eastern","Traffic Urban","1996","Summer","11","12","07",52.3295303145613,-0.618801170273673,195.938798867307,279.372253061383,9.05870135123002,51.7672488706316,0.00447331767811401,822.644234959418,-12149.399243035,0.12372456417345,76.7579054861526,17.758728971956,13.8097654800739,1.43397955575881,36.4145214220087,18.6385085101027
"West Midlands","Greater London Urban Area","Traffic Urban","1996","Winter","02","13","10",51.9916628787155,-1.91010698714707,46.7681422514433,276.170842159868,6.64725383118847,188.223128124995,8.05265955248823e-05,725.201853076058,288823.102177139,0.215568300363086,103.863611504461,17.7450639855488,19.3761926149495,1.05440984335205,74.8848596708884,18.6187184615591
"East Midlands","Eastern","Background Urban","1999","Winter","12","28","08",51.4112394917015,-1.23556773902626,-82.9883711497107,273.173166277896,3.025327920999,295.281798293777,0.0119461701000414,217.013015870186,-484484.324015827,0.29594041654374,3.05747954608696,-6.06487042220433,16.0871105191211,0.510639018722783,12.2677006838986,18.650886187596
"West Midlands","Greater Manchester Urban Area","Traffic Urban","1984","Summer","05","04","21",51.8611030530886,-1.89183346389155,85.3770052765825,283.322693370698,4.12622212421486,96.2359089986272,-0.000751470130467332,322.912297187757,3255356.31217968,0.176872860507536,76.2858988127495,17.7372091491802,13.8345857172026,1.44094809070794,36.4789258997001,18.6466873597852
"Greater London Authority","West Midlands Urban Area","Traffic Urban","1984","Spring","11","18","05",52.3444639011516,-0.638615535463421,-66.2675806859675,281.274905085375,2.8919504896198,41.8570149205018,-0.000278441055988586,370.432240324758,-51198.0519272443,0.165442053615839,76.2820536740332,17.7471359703529,13.8077984145563,1.44182529706801,36.4897182731268,18.6416243212835
"South West","Teesside Urban Area","Traffic Urban","1985","Summer","08","02","09",50.847875357875,-1.55994270205247,-32.7236890038013,286.873192933593,7.36090695857093,228.139029538022,0.0018798022848964,946.406786080211,741737.947032949,0.206952808320961,76.3598408499391,17.8038342737931,13.8111628812487,1.44276736690387,36.449161215635,18.6449489514476
"South West","Bournemouth Urban Area","Traffic Urban","1998","Fall","08","19","01",53.7864749568597,-1.45301733660264,22.4477402659777,283.969110047915,2.25150512470902,92.0512939667673,0.00164479116337688,44.7239083030724,7058526.4174352,0.289970772958953,51.5290097685839,17.7720205647822,13.8509188860434,1.44286568643305,36.4796235604219,18.6426098579583
"Greater London Authority","Greater London Urban Area","Traffic Urban","1998","Fall","10","08","22",52.5584984586058,-1.95430975857555,23.4448396401053,284.182724354441,8.75353947459443,494.480154152465,-0.00521229993529426,842.546782448805,5918616.7866923,0.133998189355535,92.1980620933384,9.7158662856782,3.3376515202161,1.50442928574209,48.9676957836328,19.8268712766013
"Greater London Authority","West Yorkshire Urban Area","Background Urban","1981","Summer","06","27","21",54.1652828791429,0.125179484756397,-54.6240103479421,287.282117889136,6.19879503401545,50.1307733391583,-0.000567791480849778,661.08914077875,6471669.61112998,0.159760675705323,76.1746507368965,17.748932555271,13.8146170132265,1.4418020332302,36.5106834522145,18.637478357379
"West Midlands","Eastern","Background Urban","1994","Fall","06","12","00",53.6075302326669,-0.767643137021464,149.708081485074,284.796707422627,1.84184053911832,334.138043403145,0.000363515415034942,-61.4504563395329,7802659.245493,0.235272235429211,76.400971052264,17.7663035429425,13.8059937129795,1.44076434133613,36.4813849109551,18.6466882116535
"Greater London Authority","Greater London Urban Area","Traffic Urban","1987","Fall","06","06","03",54.1057753261837,-2.34708979492516,87.1205864134104,283.180076710537,8.70992175675793,212.634322311051,0.0012541685863762,856.953352743404,2342006.62076891,0.0908423059510883,76.3220915775921,17.7421063086783,13.8090342717614,1.44173647227091,36.4788294933881,18.6419604919136
"South East","East Midlands","Traffic Urban","1998","Summer","08","17","15",50.8735241990983,-0.873126647307399,-16.0052987800796,291.432095526595,4.16636498998792,275.331346158655,0.000989286116492259,481.739239918659,2210434.92720655,0.132400824626809,26.6353610583781,17.7240625228921,13.8360503288755,1.44119801484816,36.4746446336824,18.3270868794684
"North East","Bournemouth Urban Area","Background Rural","1998","Fall","01","03","02",53.1246792682802,-1.85100909093182,-9.81203982953964,282.201141978364,14.6398412378903,233.570131084232,-0.0023590612206347,1381.37318340154,2634049.14341152,0.203348420650743,53.5390221717638,17.7083431977717,13.8223514668298,1.44150502815278,36.4385737110241,18.654391777803
"North West","South East","Background Rural","1981","Spring","12","01","15",52.0183003194878,-1.0541118935915,-41.9974222027631,276.233397275935,5.59588481444005,440.677262175033,-0.00141616961672304,938.295582269762,2615809.22210057,0.203501556105294,76.3983458293257,17.761111330627,13.8038542215779,1.44127736637829,36.4712344442505,18.6408680699541
"North West","Bournemouth Urban Area","Industrial Urban","1984","Spring","06","24","14",52.3884649832199,1.10245516183795,90.9930009225559,292.733494603039,6.22409458629024,291.637719224389,0.000320175217772676,2278.51806055865,11412042.5726708,0.197875957010299,76.3548173147498,17.768957688069,13.8320816415308,0.471402245224691,45.5072623601412,18.6553312795269
"South East","West Midlands Urban Area","Background Rural","1993","Fall","10","31","05",51.7389965967941,-2.45395059008678,135.57687284036,278.286088013061,2.94101414796744,79.1100047850942,-0.000268755690904053,384.291481472738,106806.906038959,0.147587220289019,37.8940786054169,11.9354877351039,11.781671329135,0.945906453279031,32.5328340274799,18.633288066536
"Greater London Authority","Sheffield Urban Area","Background Suburban","1981","Winter","11","21","00",52.6963279034691,-0.911283903758835,23.1442877734879,280.001726014241,4.01817545981466,211.854229083954,-1.63941033157803e-05,336.289959289943,5319773.09177396,0.174516577621868,87.9905038602138,9.29432224337833,15.9577936739062,1.04610498784028,29.1641933994313,18.6386357647223
"West Midlands","Tyneside","Background Urban","1994","Winter","09","21","17",52.5535676678171,-2.92226541965944,147.135183389048,288.036840142256,5.65832213095568,49.9256833908526,0.00148822170279588,693.538954993742,1561341.20708144,0.135914339548544,62.5373127544591,17.7487303401953,25.0585036061097,1.10696438819634,56.7910362872315,18.6466885924241
"North West","Kingston upon Hull","Background Urban","2000","Spring","02","15","07",49.9522085720969,-0.426780546685517,34.4949973779774,278.358009601532,6.44301103210703,228.962086408066,0.000103707175443563,717.077895297261,-6433.25984497716,0.171937060222125,-414.056906340646,24.5743663222053,32.1031680140365,0.662320948039276,28.3517643826485,18.6359221535703
"North East","Reading/Wokingham Urban Area","Background Urban","1992","Winter","01","05","20",53.4453552782596,-2.94400293798063,83.1262361820184,278.758804014519,2.39308460086735,166.059099572709,0.000345927435666106,175.786353301878,490076.394673096,0.354041183827704,76.2944282512471,17.725244512753,13.8077575092209,1.4431925645322,36.4594881134933,18.626952863923
"East Midlands","Greater Manchester Urban Area","Background Urban","1994","Winter","05","02","09",52.6249555222199,-3.26233088346227,155.41672930844,281.264963717484,5.71688408208783,145.657842757465,0.00130410467952117,816.661550395392,966165.733444967,0.126761313621223,40.3492433642441,17.7443248869307,13.7835842612228,0.398141856274992,36.4728460033093,18.6432547930256
"South West","South East","Traffic Urban","1997","Fall","04","26","22",51.3013549126252,-0.498721293300043,-3.65346280493233,283.321541432901,6.28903944390562,265.319355662334,0.000852203610150246,716.92600243978,6069883.62580847,0.217607327907093,68.529809640757,17.7478368350705,27.9020035782427,1.92543725188042,36.4290118911664,18.6382258770198
"South West","Birkenhead Urban Area","Background Suburban","1998","Spring","04","06","04",51.1490832188823,-2.09857713327711,70.8669808649452,277.908740195298,3.00546032463193,230.424206214499,0.000655256446212975,197.157669225797,10.7532020705714,0.218483228142565,57.9334834423605,20.7191323218535,17.4233135926907,1.13417604964102,37.6438798603477,18.6224437463816
"North East","North East","Background Urban","1989","Fall","11","10","22",51.6323228750781,-3.59162832591388,106.15757010235,280.769631098361,7.58285811140345,226.253020701107,-0.00395939035655064,993.478349046018,5819439.30158468,0.26575516930524,76.3098436065578,17.7369993078454,13.8175849942582,1.44286443177132,36.4722512533699,18.6403463107562
"South East","South East","Background Urban","1986","Winter","05","05","22",50.5823729797093,-2.80074436466867,25.7608960097367,284.815577876798,7.86139831795653,199.295583979909,0.00115125638044458,1008.80167911642,2648348.10447009,0.21529631925164,76.3686417954691,17.7360136455616,13.7950617941558,1.44356091442322,36.4760361634509,18.6412679346727
"Greater London Authority","South East","Background Urban","1986","Winter","09","16","21",52.6054365011156,0.135385849026014,73.9018404324285,283.00217227668,3.09517696231027,18.107021718574,-0.00212165434594102,445.144037872446,3658024.65592548,0.176786521438625,76.3486986737184,17.7354579069082,13.7950614723405,1.44356089453755,36.4760359537199,18.6420664528365
"Greater London Authority","Sheffield Urban Area","Background Urban","1990","Fall","04","24","13",54.2091463666963,-0.965294949043843,95.0156779332576,287.237402472915,3.00882614247201,61.4008573678114,0.00119335459349818,1024.17588900854,5018943.79209791,0.145175142188451,62.1958862722906,17.7392259093314,13.8103981762209,1.44221032784118,36.4503126583473,18.644509102802
"East of England","East Midlands","Traffic Urban","1985","Winter","11","17","20",52.6702106008106,-0.926036742291566,161.236145518249,283.0702402535,3.61056079756165,103.731182013941,-0.0038481848802815,202.758696385148,6534158.13537981,0.165056123457999,76.3737342641092,17.7664072285895,13.8153317355179,1.44290087792761,36.4879268720542,18.6384115444465
